x,y,z,ESP,MHP
-7.575,20.922,6.533,-15.978313888795379,0.08245802331856333
-1.017,18.745,8.264,-15.99419430673736,0.13881045954889232
-8.138,16.377,5.058,-13.558101983693005,0.17056696329494347
-6.363,14.756,9.8,-15.302749943133733,0.1291524075919771
-0.957,17.957,8.843,-16.368751256097745,0.13404748893419322
-1.136,18.809,5.958,-14.374070404943676,0.13183196682996193
-1.668,15.014,6.533,-16.06635511667822,0.05274158999869298
-2.604,14.832,5.435,-16.796401054035798,0.05906374305712285
-7.739,20.423,6.36,-16.375647951527135,0.08156474551403657
-7.514,15.593,5.393,-14.143317556355589,0.1506283683747086
-5.762,15.014,10.628,-13.892157504622837,0.14366766256986613
-7.237,16.377,4.157,-13.777408667517609,0.11693650565799413
-4.208,15.554,10.844,-13.761412308916576,0.1927839602520318
-6.418,20.968,9.298,-15.50866757799034,0.053042229827868395
-2.122,14.56,6.533,-16.841199153250592,0.04388552349534997
-7.822,15.675,5.149,-13.44423300449841,0.17492992460558637
-8.736,17.54,6.037,-15.129496659278177,0.18788322541231411
-1.017,18.745,6.63,-14.725650522862097,0.1266464559170199
-2.122,14.56,8.361,-17.062415377239965,0.05807105285152758
-3.424,21.52,8.093,-15.847298445351699,0.05896527113761094
-5.497,16.119,3.799,-15.575391073575581,0.0875026409619839
-7.575,16.827,4.266,-13.789965341184754,0.14147395898687043
-5.917,14.029,8.936,-16.69827066750185,0.07745379296362898
-6.782,17.941,3.901,-15.360041185336156,0.14712448946085538
-6.323,14.027,6.363,-16.894393766620677,0.06783223877162692
-7.146,15.675,4.474,-13.837768565481888,0.11154292760234458
-8.185,19.889,7.536,-16.44947346660298,0.09437273523840863
-2.521,14.523,8.778,-16.988537333944898,0.06551281168703443
-3.364,21.303,8.946,-16.578130599813793,0.04835097386027127
-6.212,14.451,5.058,-15.98546192767572,0.06796273411211655
-7.575,20.922,8.361,-15.97074141643025,0.0705298473223639
-8.139,19.961,7.537,-16.426954537584315,0.09197997927600811
-2.459,14.451,6.083,-17.154537155825047,0.043562569986194885
-7.207,20.995,8.794,-15.979994424088328,0.0564604036154277
-0.838,18.747,7.232,-15.145165719056324,0.1286581166729461
-7.99,20.439,6.544,-16.50741221933613,0.08335538600831219
-3.501,20.995,5.089,-16.80418799551436,0.08821759047662661
-3.501,14.487,9.805,-16.2524710348837,0.09199203835399469
-3.497,21.554,7.447,-15.719570074957533,0.07400739970939738
-6.914,14.768,5.149,-14.91331502173484,0.10035391904404274
-7.201,20.725,5.933,-16.13004451412514,0.07825951953737237
-0.838,18.747,7.662,-15.523916875913706,0.1312642786905203
-4.848,20.959,5.079,-16.43520308996145,0.09672783845504096
-6.785,14.514,5.726,-15.80888860870942,0.08861746631440053
-7.792,15.959,5.423,-14.018011671314074,0.16246459022865548
-7.237,21.031,6.083,-15.939952038130244,0.07964267725032975
-8.08,16.27,5.471,-14.00816932185723,0.17291675043976695
-1.746,15.072,8.34,-16.751470283102396,0.06509788527548176
-1.558,15.352,6.083,-15.378238201387937,0.06483368794936319
-5.762,14.56,10.173,-14.763491687653989,0.13077184742891718
-3.78,21.453,5.958,-16.4005676472066,0.07164992626263099
-5.878,16.922,3.623,-15.63451289440091,0.09955922284711315
-7.957,20.208,7.537,-16.305815661836636,0.08426719207573515
-7.448,20.57,5.902,-16.278778622835866,0.08453224179796592
-6.859,21.083,9.231,-15.8738662700327,0.04889303297090623
-6.421,15.304,10.541,-14.07993556599758,0.15213667504495185
-2.308,14.747,5.602,-16.90779479092125,0.0526651817921068
-5.524,15.858,3.708,-15.539156009662683,0.0913988240510426
-8.65,19.266,6.353,-16.596464988540987,0.10922440788744862
-1.326,15.476,8.114,-16.270371219841333,0.0716005174754734
-7.421,15.875,4.421,-13.437622028383913,0.12415817556828916
-6.677,17.951,3.682,-15.363995418030385,0.16437437878007996
-2.319,14.528,8.572,-17.05116987455547,0.06145689037077763
-6.401,15.562,10.737,-13.811467796851982,0.16426350170051662
-7.874,15.875,4.875,-13.229226912367391,0.1629650778358888
-7.922,17.506,4.608,-14.383623834327063,0.16006637058892198
-4.205,15.713,11.003,-13.510823215543253,0.20957891557048525
-1.471,17.975,4.893,-13.808348895583357,0.16906329175886387
-8.187,17.507,4.925,-14.452650439918347,0.16322114543184363
-4.635,14.89,4.383,-16.760240693084185,0.0668390898839685
-6.292,17.947,3.466,-15.69435742658345,0.1706760623099015
-0.934,16.248,8.098,-15.605860607793243,0.0774719248042823
-5.531,15.487,3.92,-15.668214905003326,0.08658833801987077
-8.54,17.091,5.572,-14.436275529594212,0.183093590149202
-6.675,15.678,4.032,-14.167622997872986,0.09513447723149906
-6.675,14.326,5.384,-15.876518549564324,0.07827361783003489
-4.22,21.8,6.394,-15.636192329429775,0.08352703223517244
-5.88,17.325,3.454,-15.976898338795301,0.12080889672154443
-3.296,14.451,5.268,-17.089210000783304,0.057903926154235924
-6.912,15.915,4.032,-13.87475708587797,0.10109970444991016
-8.657,19.358,7.216,-16.61991750887245,0.11094325544314974
-6.534,21.016,9.23,-15.530515479474863,0.051135079796364155
-7.507,17.949,4.275,-15.108305065415584,0.1423313307732811
-8.421,19.644,6.362,-16.70568070592101,0.09587230921249368
-5.887,13.681,6.804,-17.281974511381858,0.06053745444258428
-5.938,14.387,9.711,-15.565896028527032,0.1159113394213308
-6.714,14.715,4.875,-15.01562362994069,0.08895105283117699
-4.199,15.866,11.138,-13.347638536309958,0.2219373303760602
-5.708,16.259,3.674,-15.404997480842724,0.08915028139900211
-6.872,14.707,5.294,-15.148010208841397,0.09712841862373532
-2.785,14.326,5.621,-17.367527920197904,0.050099932864267
-0.849,17.326,8.455,-16.032605054420166,0.09299095080258399
-6.714,15.169,4.421,-14.454093545222396,0.09467792450615374
-6.741,14.326,5.924,-16.206179385308403,0.08326805037836901
-4.191,15.161,10.684,-14.047280702656696,0.1707720334355669
-5.929,16.468,3.655,-15.280574660113013,0.08994548622153233
-5.933,15.838,11.02,-13.340528862799292,0.1820031327752334
-7.688,17.506,4.373,-14.42690307808883,0.15514654122074661
-0.694,16.663,8.09,-15.417137456755812,0.07763623343373527
-4.208,21.983,6.792,-15.150031989040599,0.09171040981078458
-3.713,21.677,9.023,-16.201638292834726,0.03339565710093173
-4.178,14.542,4.71,-17.04685847764916,0.05943507808169912
-5.525,13.688,8.99,-16.84688385179565,0.0757839799209737
-8.549,17.504,5.19,-14.489323334837598,0.17473785005112735
-8.872,18.873,7.119,-16.497021586273366,0.13363407769849792
-5.524,15.801,11.271,-12.839932301467215,0.18927893223159914
-0.728,18.76,7.447,-15.268208211500395,0.13697612254323605
-5.903,13.537,7.672,-17.40203967274292,0.05985889334579629
-4.182,21.748,5.919,-16.07274847080685,0.08464692675580589
-3.77,21.944,8.11,-15.107343272487238,0.05484393215896262
-5.903,13.537,7.222,-17.36442054129667,0.06221253533269688
-1.506,18.193,4.869,-13.969504741454498,0.1684580140659307
-9.004,18.576,7.222,-16.390347888242964,0.15544372176328636
-6.425,13.965,5.86,-16.92564265543933,0.06495025117763278
-3.697,14.453,10.036,-15.902748132184046,0.10144992712853454
-7.437,21.029,8.598,-15.980973699288453,0.06252270768115997
-4.848,14.881,4.31,-16.65453453530318,0.06825032072892667
-5.912,13.585,8.105,-17.382865786198806,0.05880182371374157
-3.735,21.835,8.571,-15.626898490976334,0.0374102928815503
-8.927,18.658,7.12,-16.400908649153216,0.14597745667402953
-1.025,15.801,8.123,-15.909402302901974,0.07948794094021253
-5.947,13.693,6.334,-17.349796379196512,0.058668567359222684
-9.1,17.966,6.378,-15.771611791199078,0.18904388161246877
-3.779,21.992,7.672,-14.989380913412575,0.07712589894847874
-2.941,14.377,5.543,-17.25822099771383,0.05226595601412182
-1.06,16.573,5.446,-12.958045271673479,0.1497846774059799
-5.526,21.232,9.941,-15.412797685400477,0.07035173938691638
-5.533,13.255,8.132,-17.600812662652594,0.060411622462125586
-4.163,13.255,8.132,-17.56210598102715,0.05684976364703016
-0.9,16.087,5.793,-13.409121165029934,0.10651723224792534
-5.524,13.208,7.22,-17.695534147655742,0.06133233873828241
-5.075,13.208,6.772,-17.721252823839666,0.056572686605927625
-4.163,13.255,6.762,-17.693693252031665,0.04976574817190013
-2.54,14.26,5.8,-17.500730335690236,0.045541051843528454
-0.27,17.966,7.222,-14.221280707858778,0.12325618242604769
-4.173,22.274,7.22,-14.427485528421784,0.10410684635203252
-6.502,21.689,9.101,-14.310472187698805,0.04203674871782313
-5.533,13.255,6.762,-17.707074998171052,0.06022660246314114
-0.315,17.066,7.673,-14.56005427882274,0.07853199047646209
-3.195,13.793,9.101,-17.358527021070827,0.06637915989238491
-4.173,13.208,7.22,-17.665818662140268,0.05128956293598766
-4.385,21.162,10.085,-16.22456398118981,0.05647019433088049
-5.074,13.163,7.672,-17.64642377402806,0.05997364866035067
-4.622,22.274,8.122,-13.844571555847823,0.05315138482535914
-4.623,22.319,7.672,-13.836710650366376,0.07275840481312132
-1.062,18.894,5.433,-14.042920977607142,0.13527963976643165
-6.018,22.021,8.617,-13.654409646020907,0.04492234298118089
-0.315,17.514,6.772,-13.45039281066555,0.10307030834390164
-1.357,15.247,8.125,-16.476520243662485,0.07015096446518396
-5.533,22.226,6.762,-14.244732520874662,0.06727001449758921
-5.547,14.053,9.818,-15.627079033624177,0.11300038718912328
-6.018,22.021,6.277,-14.913565759560754,0.05700012888941132
-0.733,16.548,5.804,-12.861427104758697,0.11470846295437549
-6.502,16.087,3.499,-14.08155787320354,0.09240841490809455
-1.404,15.459,5.821,-14.84742739797241,0.07661087153950362
-0.315,17.514,8.122,-15.69678723940645,0.09580312910668179
-1.351,17.741,4.869,-13.478144479009686,0.17494997260991713
-3.679,13.461,8.617,-17.534532655175166,0.0579745064011897
-6.502,21.689,5.793,-16.034435735557672,0.05686226364139911
-0.703,18.433,5.869,-13.37607281578878,0.14171845732287722
-3.656,13.626,9.09,-17.410200433534634,0.06279932599014969
-0.315,17.967,6.772,-13.619350584793773,0.1261583198638888
-5.905,13.549,7.012,-17.35993801193569,0.06252471274837104
-0.733,16.098,6.254,-13.675853947833755,0.08759200698376579
-4.622,13.208,8.122,-17.528833437020623,0.06049478208313441
-3.679,13.461,6.277,-17.706566611061696,0.04795502006031159
-5.524,22.274,7.22,-13.745384358175155,0.06305912974548994
-4.173,22.274,7.673,-14.184878101820015,0.08164041784493371
-4.622,13.208,6.772,-17.70397491254572,0.05303949271899601
-4.211,21.951,6.584,-15.360794938490981,0.09095668492292885
-0.315,17.066,7.22,-13.924571988691604,0.08287923575773742
-3.656,13.626,5.804,-17.67998947745174,0.05067884548476248
-0.754,16.444,8.098,-15.457033873369305,0.07845222887221276
-4.173,13.208,7.673,-17.624056505122145,0.053698374257474146
-0.46,17.066,8.112,-15.485507573458335,0.0802728273217892
-0.364,18.406,7.22,-14.463835769461692,0.14827899531363442
-5.524,22.274,7.673,-13.44432919069831,0.05589295318207561
-6.786,15.803,4.024,-14.019534882424132,0.09752096916052475
-3.205,13.626,8.64,-17.52057063491304,0.05860216279681078
-4.623,13.163,7.222,-17.675681745241015,0.05503097005994237
-4.622,22.274,6.772,-14.528520876295083,0.09893289157080273
-4.848,20.968,10.356,-16.232845680611234,0.068824920329109
-1.121,15.615,8.122,-16.093046204082622,0.07750441372927584
-1.873,14.521,8.152,-17.09281077214214,0.05625550929168531
-6.041,21.856,9.09,-13.996066971931,0.04721383636381699
-3.205,13.626,6.254,-17.710315981485632,0.04624934697312741
-6.041,21.856,5.804,-15.906913802833106,0.05733013717009462
-6.476,16.564,3.377,-14.475973334470225,0.09617351711029216
-5.074,22.319,7.672,-13.585179739928268,0.06309097800147659
-0.27,17.966,7.672,-14.905944780736746,0.1229844484767544
-1.449,15.062,6.253,-15.724974678187097,0.05692622507774858
-3.195,13.793,5.793,-17.691234027429974,0.04977400385654386
-0.364,18.406,7.673,-15.043164222174426,0.15116728353283534
-5.524,13.208,7.673,-17.682973245027274,0.060187183565432706
-5.075,13.208,8.122,-17.538383287587585,0.06246357698926258
-6.491,21.856,8.64,-14.000319832650836,0.044240996848045167
-5.54,13.829,9.431,-16.309430829757478,0.09470089474682412
-5.067,21.065,10.234,-15.980867817744198,0.07064034321690955
-6.491,21.856,6.254,-14.992516832354331,0.05639161906836053
-0.46,18.406,6.772,-13.967764488444267,0.1482999096198228
-4.623,22.319,7.222,-14.079591901429499,0.09028607211016632
-1.265,17.523,5.001,-13.23775188672181,0.17285262385432135
-3.929,21.298,9.765,-16.390176482244456,0.047884304433266994
-1.18,17.281,5.165,-13.031845888624236,0.16845458459299023
-6.026,13.67,5.819,-17.438687468860632,0.05519478790105557
-0.363,17.056,6.762,-13.386237216450246,0.08905943424490163
-0.568,16.571,6.277,-13.148084791789518,0.0929431593774947
-5.767,21.298,9.765,-15.159870945972282,0.0656114347792909
-4.623,13.163,7.672,-17.621786741571526,0.0573389127320221
-0.315,17.967,8.122,-15.704555584160117,0.12771869223482674
-0.27,17.515,7.672,-14.744168214662329,0.09474838440894123
-4.163,22.226,8.132,-14.215313030108176,0.05397099397577803
-5.311,21.162,10.085,-15.674131808536353,0.07170570405428368
-5.074,22.319,7.222,-13.857354855160578,0.07488186313255424
-5.074,13.163,7.222,-17.69748282142723,0.0586055134910648
-5.075,22.274,6.772,-14.32817665707983,0.0820905950832394
-4.63,21.065,10.234,-16.213252686025697,0.06249862440350128
-5.075,22.274,8.122,-13.567861482596612,0.05077250223576619
-4.144,14.521,10.422,-14.882439958185092,0.1238946517573158
-4.171,21.232,9.941,-16.275146473102737,0.05194756860601667
-5.533,22.226,8.132,-13.400785380226596,0.048497064456936044
-0.55,18.409,6.335,-13.552672886536321,0.148514166731846
-3.722,21.341,9.601,-16.540364411709557,0.04571949923122945
-2.17,14.341,6.253,-17.199923604742185,0.04227536127974302
-1.231,15.72,5.851,-14.310166894475342,0.08859205245273177
-0.27,17.515,7.222,-14.040718272581966,0.09813114392310335
-5.578,21.516,5.034,-16.871057138627528,0.0920878939987407
-3.186,14.001,5.369,-17.53357826442953,0.056156272543086236
-1.35,15.19,6.269,-15.445318441426897,0.061075063088841614
-5.084,13.336,9.036,-17.05344128002621,0.07993153049737141
-6.005,22.23,8.15,-13.234282187434458,0.04857772455122346
-5.083,22.281,8.594,-13.626529258483043,0.04317259149216056
-3.701,21.86,8.826,-15.948298350906114,0.03013458213406426
-6.666,21.472,5.86,-15.960742841232255,0.06310460364530616
-4.613,22.146,9.036,-14.469335389389954,0.035438432714044524
-3.678,14.261,9.983,-16.21514658927301,0.09251056072527519
-5.573,15.292,11.26,-12.720880101741393,0.16491859915098275
-5.083,13.201,6.3,-17.788478997253986,0.05563818542310876
-4.12,22.071,9.09,-15.216077458558168,0.025767484683028488
-5.577,13.41,5.803,-17.691640037445804,0.05349716151755467
-5.088,14.382,10.566,-14.34666902185906,0.12773029931542207
-5.084,22.146,9.036,-14.048393489569262,0.04385227372992122
-5.072,14.607,10.581,-14.209882133614562,0.1307417471118819
-4.619,22.232,6.31,-15.058535003579554,0.10214970282498839
-4.614,13.201,8.594,-17.430327076862152,0.06751725918584911
-1.521,14.664,6.716,-16.405133200479916,0.052594725506537474
-0.443,17.977,5.858,-12.664776421020871,0.12948402211835028
-1.485,14.855,6.74,-16.163304449144054,0.05463965439691777
-5.93,13.453,7.892,-17.50538443192262,0.05873533231516058
-4.614,14.654,10.768,-13.942318616730947,0.14268821537113607
-0.541,16.858,8.099,-15.400843922550788,0.07807175875992065
-1.963,14.378,6.74,-16.952651880301374,0.045416440003335334
-4.613,13.336,5.858,-17.71582643691535,0.052825066446807956
-4.141,14.378,10.332,-15.185022654462948,0.11200129784173096
-5.084,13.336,5.858,-17.70901969205448,0.053363582723267675
-3.692,13.252,6.744,-17.749400885802565,0.04870121200523819
-3.701,13.201,7.212,-17.718449070271923,0.04986206160926687
-7.209,17.493,3.577,-14.458246922666488,0.1694837045225274
-4.613,13.336,9.036,-17.18152467333922,0.07304027675211532
-4.12,13.41,5.803,-17.7296849528247,0.0525884069999832
-0.443,17.505,5.858,-12.400885800098722,0.11731781804250081
-0.518,16.097,6.718,-13.852827126753692,0.08168372498458301
-3.259,13.336,7.211,-17.706874108230338,0.04807090303070493
-5.577,22.071,9.09,-13.82776929034206,0.04918620446327632
-4.614,13.201,6.3,-17.764785991545985,0.053318878945781745
-0.993,17.039,5.248,-12.638794372418733,0.16593028978378715
-0.308,17.976,6.3,-12.945364188241246,0.13077988439309954
-5.084,22.146,5.858,-15.497642113434656,0.08990543589625404
-0.359,16.584,6.744,-13.386499259292373,0.08354969708391807
-0.518,17.012,5.803,-12.344162012631358,0.11514803160119796
-5.551,22.23,6.29,-14.78869356826896,0.07049743598540352
-6.005,22.23,6.744,-14.093237277344967,0.05956025698105708
-6.234,21.458,5.443,-16.71873146713668,0.06634359663075338
-0.308,16.594,7.212,-13.866787558335755,0.07844926751625934
-5.083,22.281,6.3,-14.835094659948325,0.08858032274824956
-5.083,13.201,8.594,-17.392217313225245,0.07085345125867934
-4.613,22.146,5.858,-15.614105277493712,0.10349368754915861
-5.096,21.611,5.086,-16.527829079404242,0.10019380502668909
-3.205,13.41,6.718,-17.745589078046564,0.04662302955470962
-4.146,13.252,6.29,-17.75832774156735,0.051224845245564456
-4.146,22.23,8.604,-14.41762792619014,0.03202532458053915
-3.692,13.252,8.15,-17.66511311694008,0.05571364000418173
-4.615,14.996,11.056,-13.231053740423762,0.17311465390162517
-6.435,21.472,5.629,-16.4053275008534,0.06246890566851575
-5.953,13.532,6.549,-17.4584493678112,0.061751279215407295
-4.614,22.281,8.594,-13.965582595031973,0.03866258692701338
-4.617,15.37,11.312,-12.70449012380178,0.20105506724883743
-5.996,22.281,7.212,-13.589903212603154,0.058360961731291815
-4.12,13.41,9.09,-17.374265040520655,0.06584976244563474
-1.714,14.607,7.671,-16.843490531077354,0.054025783995209534
-0.308,17.506,6.3,-12.737518179909493,0.10949380599772177
-5.541,13.3,8.594,-17.423913275766665,0.06689391127257294
-6.492,22.071,6.718,-14.193476129572765,0.05982303853482873
-3.259,13.336,7.683,-17.68498442855295,0.05089368558890513
-0.359,17.038,6.29,-12.699086515121884,0.09813879406169386
-5.551,13.252,6.29,-17.80909407990937,0.05783628879304699
-5.551,22.23,8.604,-13.409401926615605,0.04531297295523633
-0.443,16.152,7.683,-14.757332998257098,0.08209722458085705
-6.511,15.663,3.707,-14.134902842925593,0.09561202417403479
-4.625,14.607,10.581,-14.33317773205123,0.130959942016503
-7.583,17.491,3.831,-14.146001240623471,0.17687914592279674
-1.527,14.654,7.681,-16.773373658940724,0.057699046109162114
-5.996,22.281,7.682,-13.273794281593341,0.05387621568820372
-5.916,13.426,7.447,-17.472522196622787,0.061919885057331314
-0.308,16.594,7.682,-14.43954550539394,0.07567937390735041
-5.788,21.38,5.075,-16.92204447688599,0.08732937749903084
-1.714,14.607,7.223,-16.683283109871084,0.05170755275529884
-0.443,16.152,7.211,-14.233589031860337,0.08049823572584809
-0.835,15.961,8.132,-15.706120951152489,0.0832747481456854
-5.577,22.071,5.803,-15.671373685804873,0.07088924008967692
-3.205,13.41,8.176,-17.66580130846218,0.05481783921408598
-4.146,13.252,8.604,-17.533726986328723,0.06227442829562564
-5.55,13.886,9.646,-15.992393077859433,0.10585519960107896
-1.772,14.414,6.716,-16.838037244867945,0.04761567015939454
-6.437,22.146,7.683,-13.54089553796453,0.056031469980465175
-2.297,14.243,6.269,-17.31833234679823,0.04198822342372367
-6.437,22.146,7.211,-13.762893847983186,0.05968169529712847
-6.001,21.424,5.243,-16.902836615889896,0.07564138872629776
-4.201,22.116,7.006,-14.81402642578028,0.0977812829856263
-3.701,13.201,7.682,-17.69125920655392,0.052429135155661985
-4.182,21.929,6.12,-15.823016160392559,0.09103174211176071
-6.492,22.071,8.176,-13.604582444247763,0.05044264842750963
-3.974,22.094,7.237,-14.86022050065159,0.09597821832119736
-0.768,15.245,7.194,-15.378958206557916,0.08005760598438579
-6.982,21.962,8.201,-14.04529255219991,0.05718153804754222
-4.596,13.661,9.943,-16.23304071102043,0.08856747243467797
-5.53,13.459,8.804,-17.170711175228078,0.07109612882040611
-0.702,16.044,8.025,-15.466838070320673,0.0832184415420041
-5.1,22.047,9.528,-14.463709425444968,0.055739189105096676
-7.4,21.722,6.685,-14.84743238096974,0.09424665434652661
-5.1,13.435,9.528,-16.55460693046474,0.09554801725500506
-7.4,21.722,8.209,-14.77478337633429,0.06599053081004505
-5.101,21.821,9.943,-15.044579123113241,0.07062249462273987
-6.982,21.962,6.693,-14.320784916392302,0.07464781537179782
-4.086,13.76,4.895,-17.640799898226046,0.05641766250894882
-5.549,13.637,9.267,-16.64846574011068,0.08841094743260605
-0.52,18.433,6.075,-13.233882261505356,0.15143111355721284
-6.93,22.047,7.195,-13.97820936856695,0.07249347521249452
-0.81,17.488,4.979,-12.420431060560764,0.16244419186814313
-0.868,15.189,6.685,-15.15570534224993,0.07211575212893796
-5.1,22.047,5.365,-16.149472144331895,0.09815259924799431
-0.542,15.659,7.699,-15.235052175607608,0.09038621924784207
-4.622,21.725,5.274,-16.321354400076125,0.10191155017657216
-0.898,16.786,5.415,-12.611591939166782,0.1506533451542641
-5.61,13.76,4.895,-17.024231955786888,0.059632247614691505
-6.069,13.742,5.323,-17.14654547215512,0.055340212689994686
-1.033,15.882,5.824,-13.823623797017639,0.09756420219346829
-7.344,21.821,7.194,-14.508117744841702,0.08826808412547317
-2.377,13.704,7.695,-17.57320473270926,0.050826183232380945
-0.812,15.269,7.695,-15.853608065152546,0.08292341552011719
-4.094,21.962,9.58,-15.810420236777595,0.03202185301529217
-5.1,13.435,5.365,-17.59623052871877,0.054829384139395976
-4.596,22.047,9.528,-14.988733077097422,0.042857216428381514
-5.101,13.661,9.943,-15.873293180691096,0.10722281207445597
-5.568,14.05,10.085,-15.201733357720265,0.12797438528504185
-4.086,13.76,9.999,-16.614010410090067,0.07810427438902015
-7.126,21.547,6.253,-15.338367726068604,0.07699781288700724
-5.597,13.563,5.338,-17.42141927239668,0.053982841632464765
-0.542,17.489,5.365,-12.126997589378117,0.1328473184453327
-1.334,14.793,7.681,-16.5926195384464,0.06287821164059951
-4.596,21.821,9.943,-15.534033921297032,0.05572304260719543
-0.627,16.987,5.313,-11.99047432117427,0.14727567614285825
-2.321,13.802,6.696,-17.571977597817117,0.04478686410163524
-1.661,14.309,7.692,-17.11240448451221,0.05447574637668076
-2.735,13.564,6.703,-17.72724562831687,0.04564992121078363
-0.609,16.29,8.013,-15.284314191233491,0.08055994882284287
-5.602,21.962,9.58,-14.190662949997858,0.06400750357322275
-2.767,13.435,7.699,-17.702525064568682,0.051955571940388495
-4.596,13.435,5.365,-17.6798076171342,0.05525488980343571
-0.542,17.993,5.365,-12.51131637594819,0.13019270007837822
-5.597,21.919,5.338,-16.567198617341596,0.07771132579605516
-4.596,13.435,9.528,-16.839363291969377,0.08115815224912064
-6.93,22.047,7.699,-13.865612144318504,0.06622264077595927
-7.126,21.547,8.641,-15.009640669833523,0.04842813558807074
-4.094,13.52,9.58,-17.202177137615095,0.07029481711959369
-2.767,13.435,7.195,-17.715462578605486,0.048561171194607705
-4.602,22.001,5.385,-16.13689591531411,0.10923602631041543
-0.542,15.659,7.195,-14.717201583142781,0.08479300155272292
-7.344,21.821,7.7,-14.476662655944526,0.078210936929585
-2.353,13.661,7.194,-17.590042048328524,0.04853052101921179
-1.566,14.714,6.967,-16.43430492776988,0.05350119548343579
-0.627,15.607,6.693,-14.409026037101405,0.07998323525398293
-3.602,13.657,9.617,-17.47989204178417,0.06881513380484662
-7.018,21.825,8.693,-14.363754335409427,0.045301872883298545
-0.721,15.551,6.185,-14.121283875687707,0.07959780779667934
-0.997,14.822,7.187,-16.037844789781474,0.07159110796707502
-7.86,21.332,7.687,-15.52056402832682,0.08903466413620859
-7.86,21.332,7.207,-15.555455469840497,0.0964010877656559
-7.018,21.825,6.2,-14.948343811818862,0.07124134283393423
-4.588,13.889,10.366,-15.356631063476307,0.10093320442378478
-7.799,21.631,7.187,-15.083412360761065,0.10729033122957948
-7.543,21.512,6.711,-15.243421712722347,0.09563016135571732
-7.799,21.631,7.707,-15.076635812874791,0.09411219949439714
-7.543,21.512,8.183,-15.200500754255039,0.06960211510188762
-8.025,21.264,7.447,-15.730618856192397,0.09659794229985291
